Subject,AgeGroup,Run,Item,PC1,PC2,PC3
280,6-9yo,1,2,0.12779014,3.2494812,0.39651442
280,6-9yo,2,2,2.32291,0.4237404,2.7174542
280,6-9yo,3,2,6.03888,1.6607473,-0.29456493
280,6-9yo,4,2,-3.628666,6.082885,-0.056203898
280,6-9yo,5,2,-3.3281603,-2.2793636,-0.8196081
280,6-9yo,6,2,-3.2275405,-0.82662207,-0.580044
280,6-9yo,1,3,-3.9656582,-0.75829715,-1.5062538
280,6-9yo,2,3,-3.8738782,-3.2532868,-0.06252116
280,6-9yo,3,3,-4.487584,3.0758512,-0.44073465
280,6-9yo,4,3,9.377225,0.30326322,-0.40771514
280,6-9yo,5,3,-1.8444799,3.3336926,-0.022787064
280,6-9yo,6,3,-0.6799636,-0.5766988,1.0133733
280,6-9yo,1,4,-0.379075,-1.5410688,2.3288996
280,6-9yo,2,4,4.6191115,-0.63815856,-1.9122972
280,6-9yo,3,4,-0.70363796,-1.6728563,2.9460392
280,6-9yo,4,4,-3.9283051,-3.6073987,-2.117473
280,6-9yo,5,4,4.1248145,-0.10802941,-1.1870387
280,6-9yo,6,4,3.4985378,-1.1762153,-0.32556018
329,6-9yo,1,1,3.2647786,1.3505259,0.86118865
329,6-9yo,2,1,3.030507,-1.2087183,0.21677212
329,6-9yo,3,1,-2.592762,-1.1700635,-1.1612422
329,6-9yo,4,1,-0.6527434,3.6243827,-0.80962235
329,6-9yo,5,1,4.908043,-1.1803805,-0.20162381
329,6-9yo,6,1,-1.7536514,1.8715161,-0.602991
329,6-9yo,1,2,-2.5502522,1.8079226,-0.88074845
329,6-9yo,2,2,-1.8741921,-0.876899,-0.936421
329,6-9yo,3,2,-2.2981825,2.18496,0.15315601
329,6-9yo,4,2,3.871317,-1.0222617,-0.3504975
329,6-9yo,5,2,-3.367018,-2.2377734,-0.90720946
329,6-9yo,6,2,-1.2031426,-0.14305985,1.5068698
329,6-9yo,1,3,1.8981565,-1.7847086,-1.1099081
329,6-9yo,2,3,-2.1459038,0.014146168,0.99637246
329,6-9yo,3,3,-0.66735524,-1.2253869,1.3271039
329,6-9yo,4,3,-2.4486442,-2.5733027,-1.0255579
329,6-9yo,5,3,-0.41028655,2.9478393,-1.1259731
329,6-9yo,6,3,-1.76599,-1.7373066,-0.77431697
329,6-9yo,1,4,-2.6126838,-1.3737389,1.1294678
329,6-9yo,2,4,0.98959047,2.0714712,-0.2767236
329,6-9yo,3,4,5.5582995,0.21049127,-0.31901714
329,6-9yo,4,4,-0.7699292,-0.028819192,2.1856778
329,6-9yo,5,4,-1.1307392,0.47031608,2.2348065
329,6-9yo,6,4,4.722784,0.008850816,-0.12956204
253,6-9yo,1,1,7.1227264,0.12567501,-2.4139676
253,6-9yo,2,1,0.30783662,-3.844767,2.7496974
253,6-9yo,3,1,-5.584187,-1.145796,-2.8615878
253,6-9yo,4,1,-4.7927995,-4.8017917,-1.4807361
253,6-9yo,5,1,-1.469811,3.756467,-0.47727147
253,6-9yo,6,1,-0.7099941,0.3532241,3.1771278
253,6-9yo,1,2,0.88383216,-2.2590704,4.7584825
253,6-9yo,2,2,7.3822594,2.7974513,-0.48393825
253,6-9yo,3,2,6.3215327,-0.17996971,-2.3456738
253,6-9yo,4,2,-5.001868,4.9150887,1.1257062
253,6-9yo,5,2,5.2013173,-0.44431394,-0.641092
253,6-9yo,6,2,-3.6777165,-3.7011726,-1.1550562
253,6-9yo,1,3,-5.135272,-3.192195,-2.763516
253,6-9yo,2,3,-5.722407,4.636078,0.461343
253,6-9yo,3,3,-0.8749458,5.37564,1.84476
253,6-9yo,4,3,4.377886,-2.1025505,3.262469
253,6-9yo,5,3,-2.943091,-2.4230816,-1.6312252
253,6-9yo,6,3,5.73968,-1.2457957,-0.66641843
253,6-9yo,1,4,-2.871287,5.3255906,0.4190027
253,6-9yo,2,4,-1.9676899,-3.5887623,-2.7271018
253,6-9yo,3,4,0.13759947,-4.0498757,3.3625011
253,6-9yo,4,4,5.416781,1.9892509,-2.9074383
253,6-9yo,5,4,-0.78841555,-0.8890723,2.7495894
253,6-9yo,6,4,-1.3519709,4.5937414,-1.3556535
268,6-9yo,1,1,-2.0007923,4.145319,-0.44785467
268,6-9yo,2,1,7.7796283,-0.8106231,0.22876026
268,6-9yo,3,1,6.6807885,2.7034647,-1.0356238
268,6-9yo,4,1,-5.608555,-1.603886,-1.7428393
268,6-9yo,5,1,-5.3061337,4.09025,-0.3282126
268,6-9yo,6,1,1.2697619,-2.235511,2.0054832
268,6-9yo,1,2,6.951506,-0.5514101,-0.8736374
268,6-9yo,2,2,-3.313056,0.23505008,2.2035053
268,6-9yo,3,2,-1.7592212,-4.017002,-4.0436873
268,6-9yo,4,2,5.773167,0.04431884,-1.8978975
268,6-9yo,5,2,0.23438606,-3.5592966,-2.4697256
268,6-9yo,6,2,-3.7367158,-1.4760696,-1.6075293
