,subject,age,run,test_trial,condition,repetition,distance,time,goalx,goaly,nav_x,nav_y,navigation_accuracy,chance_dist,distance_traveled,euclidean_path,path_efficiency,spawn_x,spawn_y,cone_x,cone_y,angular_error
5369,331,10.42,2,4,2,1,19.595,11.35,-6.6526,-19.9579,12.6716,-17.3231,34.23815903,29.79691522,64.927,47.562,17.365,0.059998,27.09,-13.306,-13.305,36.2052675
5370,331,10.42,2,5,4,2,5.5336,10.599,23.2842,3.3263,21.9777,-1.7049,82.29963286,31.26262838,38.747,33.282,5.465,0.059998,27.09,13.305,-13.305,12.56585209
5371,331,10.42,2,6,2,2,3.3639,6.5652,-6.6526,-19.9579,-3.9038,-19.5578,88.71057633,29.79691522,43.983,45.572,1.589,18.66,17.89,-13.306,-13.305,11.37251698
5372,331,10.42,2,7,3,2,4.0718,22.833,11.642,24.947,8.0646,25.3729,87.99890597,33.92857343,119.48,53.169,66.311,0.060028,-26.91,13.305,13.31,7.384522137
5373,331,10.42,2,8,1,2,2.2352,5.6992,-16.6316,-16.6316,-17.4297,-15.7604,92.8432564,31.23208159,39.112,36.355,2.757,19.56,-19.51,-13.306,-13.305,14.23751582
5374,331,10.42,2,9,4,3,3.2334,11.384,23.2842,3.3263,21.4002,5.1442,89.65729957,31.26262838,54.483,40.467,14.016,-15.3235,15.3026,13.305,-13.305,5.386300638
5375,331,10.42,2,10,1,3,2.0042,7.2677,-16.6316,-16.6316,-16.4294,-17.2445,93.58288049,31.23208159,45.382,44.96,0.422,25.06,0.090027,-13.306,-13.305,6.582537906
5376,331,10.42,2,11,3,3,4.4281,8.9335,11.642,24.947,7.7555,23.9969,86.94875866,33.92857343,44.209,44.269,0.06,-24.94,0.090042,13.305,13.31,7.10683103
5377,331,10.42,2,12,2,3,3.0096,9.716,-6.6526,-19.9579,-4.8084,-21.392,89.89962559,29.79691522,48.004,39.541,8.463,-17.94,17.89,-13.306,-13.305,1.416080954
5378,331,10.42,3,1,1,1,1.9018,5.6826,16.6316,-16.6316,16.567,-16.7429,93.91074849,31.23208159,33.911,33.142,0.769,17.1573,16.4519,13.305,-13.305,1.503904981
5379,331,10.42,3,2,3,1,5.6801,16.266,-24.9474,-11.6421,-19.9574,-13.5821,83.25879621,33.92886241,80.993,51.4,29.593,25.06,0.090027,-13.306,-13.305,9.220568865
5380,331,10.42,3,3,2,1,3.9877,9.7336,19.9579,-6.6526,21.993,-9.5093,86.61707103,29.79691522,46.651,43.229,3.422,-22.7,0.090042,13.305,-13.305,21.39781293
5381,331,10.42,3,4,4,1,2.8704,19.482,3.3263,24.9474,5.37,25.6271,91.12243719,32.33319842,68.057,16.383,51.674,17.2729,16.5625,-13.305,13.305,4.240144444
5382,331,10.42,3,5,4,2,2.541,8.9335,3.3263,24.9474,4.7906,24.1035,92.14120432,32.33319842,52.025,47.367,4.658,19.56,-19.51,-13.305,13.305,3.646519765
5383,331,10.42,3,6,2,2,3.749,6.4983,19.9579,-6.6526,21.2758,-9.6048,87.41816066,29.79691522,39.731,38.958,0.773,-16.94,-19.01,13.305,-13.305,20.09620385
5384,331,10.42,3,7,3,2,15.505,25.216,-24.9474,-11.6421,-21.5495,3.3665,54.30144455,33.92886241,88.414,40.217,48.197,15.1071,-14.7158,-13.306,-13.305,33.89593331
5385,331,10.42,3,8,1,2,2.4068,7.3324,16.6316,-16.6316,17.3744,-15.3508,92.29382136,31.23208159,45.622,45.751,0.129,0.059967,25.9703,13.305,-13.305,18.31005788
5386,331,10.42,3,9,4,3,5.4512,13.015,3.3263,24.9474,3.2264,19.8381,83.14054821,32.33319842,59.999,48.441,11.558,-16.94,-19.01,-13.305,13.305,1.642909898
5387,331,10.42,3,10,1,3,2.116,14.667,16.6316,-16.6316,15.7807,-17.0226,93.22491524,31.23208159,50.238,45.856,4.382,-15.7786,15.7526,13.305,-13.305,11.33875078
5388,331,10.42,3,11,3,3,4.8696,8.1504,-24.9474,-11.6421,-25.1564,-7.1623,85.64761783,33.92886241,28.829,29.165,0.336,-16.1199,16.0901,-13.306,-13.305,9.124627557
5389,331,10.42,3,12,2,3,3.2013,37.383,19.9579,-6.6526,22.271,-7.7916,89.2562704,29.79691522,103.21,24.65,78.56,18.66,17.89,13.305,-13.305,13.40953057
5390,331,10.42,4,1,2,1,5.3378,8.9506,-19.9578,6.6527,-20.1906,1.6689,82.08604345,29.79687924,41.949,38.979,2.97,0.040314,-26.7514,-13.305,13.305,14.38745503
5391,331,10.42,4,2,1,1,2.5892,6.5493,-16.6316,16.6316,-15.8856,18.2276,91.70980649,31.23208159,39.138,35.693,3.445,-16.94,-19.01,-13.305,13.305,17.33489143
5392,331,10.42,4,3,3,1,18.121,17.05,24.947,-11.642,27.526,6.1939,46.59073999,33.92857343,85.988,41.825,44.163,-16.3017,-18.2929,13.305,-13.305,37.69849237
5393,331,10.42,4,4,4,1,2.7612,16.301,3.3263,-23.2842,1.3667,-23.7128,91.16772919,31.26262838,73.173,50.516,22.657,0.059998,27.09,-13.306,-13.305,4.831444079
5394,331,10.42,4,5,3,2,13.929,25.999,24.947,-11.642,16.9904,-22.9158,58.94610769,33.92857343,85.731,51.283,34.448,-24.94,0.090042,13.305,-13.305,28.42873328
5395,331,10.42,4,6,1,2,2.9822,6.567,-16.6316,16.6316,-18.8905,17.0681,90.45148499,31.23208159,45.908,42.674,3.234,22.66,0.090027,-13.305,13.305,11.03080218
5396,331,10.42,4,7,4,2,2.3562,17.083,3.3263,-23.2842,2.885,-24.6095,92.46320568,31.26262838,72.231,45.773,26.458,-17.4849,17.44,-13.306,-13.305,1.443736696
5397,331,10.42,4,8,2,2,9.0102,8.9658,-19.9578,6.6527,-26.0511,0.29211,69.76126282,29.79687924,54.575,40.264,14.311,18.66,17.89,-13.305,13.305,0.595553532
5398,331,10.42,4,9,1,3,1.9938,6.4825,-16.6316,16.6316,-16.0981,16.3305,93.61617959,31.23208159,48.478,49.104,0.626,18.0932,-18.0357,-13.305,13.305,2.287228076
5399,331,10.42,4,10,4,3,2.7014,4.8842,3.3263,-23.2842,1.4706,-23.7878,91.35901189,31.26262838,34.635,31.974,2.661,25.06,0.090027,-13.306,-13.305,4.592453028
5400,331,10.42,4,11,2,3,2.3105,4.8842,-19.9578,6.6527,-21.263,6.8401,92.24583225,29.79687924,35.474,34.183,1.291,0.060455,-20.9904,-13.305,13.305,5.9082166
5401,331,10.42,4,12,3,3,13.11,17.05,24.947,-11.642,14.1802,-18.8768,61.36000228,33.92857343,75.099,52.106,22.993,-17.94,17.89,13.305,-13.305,28.06920653
5402,331,10.42,5,1,2,1,2.8064,6.5004,19.9579,-6.6526,20.76,-8.5586,90.58157538,29.79691522,44.541,42.756,1.785,-22.22,0.090042,13.305,-13.305,12.51402493
5403,331,10.42,5,2,4,1,43.456,19.482,3.3263,24.9474,-21.6948,-10.5322,-34.40056078,32.33319842,94.77,47.077,47.693,19.3343,-19.2831,-13.305,13.305,123.4898347
5404,331,10.42,5,3,1,1,2.5021,4.8831,16.6316,-16.6316,15.3633,-17.6557,91.9886864,31.23208159,32.601,32.695,0.094,-15.9826,-17.9344,13.305,-13.305,19.68134288
5405,331,10.42,5,4,3,1,11.93,14.684,-24.9474,-11.6421,-22.9409,-0.036591,64.83819629,33.92886241,63.111,52.701,10.41,18.66,17.89,-13.306,-13.305,24.92546841
5406,331,10.42,5,5,4,2,4.3386,13.032,3.3263,24.9474,0.77148,27.8964,86.5815935,32.33319842,34.418,16.986,17.432,18.66,17.89,-13.305,13.305,6.010476835
5407,331,10.42,5,6,3,2,7.3688,8.15,-24.9474,-11.6421,-19.7263,-16.4835,78.28161784,33.92886241,44.581,45.237,0.656,19.56,-19.51,-13.306,-13.305,14.86562322
5408,331,10.42,5,7,1,2,2.531,6.4827,16.6316,-16.6316,15.6196,-15.2969,91.89615334,31.23208159,45.438,47.135,1.697,-16.6887,16.6526,13.305,-13.305,4.285349665
5409,331,10.42,5,8,2,2,2.4707,4.0677,19.9579,-6.6526,18.4625,-6.1351,91.70820207,29.79691522,23.643,23.837,0.194,17.7352,17.005,13.305,-13.305,9.273683155
5410,331,10.42,5,9,3,3,45.93,19.533,-24.9474,-11.6421,-2.9173,28.6154,-35.3714706,33.92886241,84.198,30.411,53.787,-17.94,17.89,-13.306,-13.305,109.1957429
5411,331,10.42,5,10,1,3,2.139,7.3488,16.6316,-16.6316,15.9544,-17.3503,93.15127301,31.23208159,47.412,46.795,0.617,0.059998,27.09,13.305,-13.305,11.77789221
5412,331,10.42,5,11,4,3,3.9808,7.3492,3.3263,24.9474,0.061707,26.208,87.68819605,32.33319842,51.518,50.4,1.118,0.060455,-25.3104,-13.305,13.305,7.459694997
5413,331,10.42,5,12,2,3,2.7444,6.4827,19.9579,-6.6526,18.4425,-5.374,90.78965061,29.79691522,41.811,43.229,1.418,-22.7,0.090042,13.305,-13.305,12.06801369
5414,331,10.42,6,1,3,1,2.6621,7.2977,-11.6419,-24.947,-13.4634,-24.5356,92.15380405,33.92854344,53.501,52.505,0.996,18.66,17.89,-13.306,-13.305,3.738031523
5415,331,10.42,6,2,4,1,8.3287,16.234,-23.2842,-3.3263,-22.1816,4.708,73.35892588,31.26262838,64.462,46.429,18.033,22.98,0.090027,-13.305,13.305,20.1131512
5416,331,10.42,6,3,2,1,3.7433,7.3501,6.6526,19.9579,8.6786,22.4693,87.43729016,29.79691522,49.422,45.593,3.829,-16.94,-19.01,13.305,13.31,18.22085735
5417,331,10.42,6,4,1,1,3.2335,6.5166,16.6316,16.6316,15.1568,18.795,89.64686362,31.23208159,45.93,44.246,1.684,0.060486,-24.3504,13.305,13.31,26.38780877
5418,331,10.42,6,5,2,2,3.4331,13.05,6.6526,19.9579,7.5556,22.6727,88.47833752,29.79691522,44.679,41.568,3.111,19.56,-19.51,13.305,13.31,13.46633978
5419,331,10.42,6,6,4,2,5.8962,10.683,-23.2842,-3.3263,-21.1523,1.8331,81.13978157,31.26262838,44.929,47.043,2.114,18.66,17.89,-13.305,13.305,13.08305832
5420,331,10.42,6,7,3,2,2.5428,8.9495,-11.6419,-24.947,-13.02,-25.9301,92.5054254,33.92854344,45.825,30.013,15.812,17.3033,-17.2417,-13.306,-13.305,1.645273289
5421,331,10.42,6,8,1,2,2.4356,6.5156,16.6316,16.6316,16.6872,15.1067,92.20160849,31.23208159,44.73,44.782,0.052,-24.94,0.090042,13.305,13.31,16.97867303
5422,331,10.42,6,9,3,3,7.4533,8.8987,-11.6419,-24.947,-16.4211,-19.5514,78.03236083,33.92854344,47.317,43.339,3.978,-17.94,17.89,-13.306,-13.305,15.00986154
5423,331,10.42,6,10,1,3,2.3854,5.6988,16.6316,16.6316,17.5798,15.5412,92.36234065,31.23208159,35.79,34.646,1.144,-17.94,17.89,13.305,13.31,17.39493686
5424,331,10.42,6,11,2,3,4.0633,10.616,6.6526,19.9579,7.9521,23.3077,86.36335349,29.79691522,49.894,45.593,4.301,-16.94,-19.01,13.305,13.31,16.85420347
5425,331,10.42,6,12,4,3,6.0096,7.3322,-23.2842,-3.3263,-19.177,0.62918,80.77704815,31.26262838,35.924,17.024,18.9,-16.94,-19.01,-13.305,13.305,10.00921646
5426,333,10.08,1,1,3,1,47.922,20.516,-24.9474,-11.6421,9.1441,21.9838,-41.24257814,33.92886241,104.42,40.055,64.365,14.9334,-14.86,-13.306,-13.305,137.6015872
5427,333,10.08,1,2,2,1,13.021,11.549,19.9579,-6.6526,20.597,-19.5185,56.30084556,29.79691522,65.761,37.992,27.769,-16.1954,-18.1734,13.305,-13.305,85.43210364
5428,333,10.08,1,3,4,1,40.272,18.982,3.3263,24.9474,-23.1553,-5.3342,-24.55309702,32.33319842,116,16.986,99.014,18.66,17.89,-13.305,13.305,110.5672923
5429,333,10.08,1,4,1,1,47.205,24.649,16.6316,-16.6316,-2.1004,26.656,-51.14266356,31.23208159,89.855,48.893,40.962,-17.94,17.89,13.305,-13.305,156.0821935
5430,333,10.08,1,5,3,2,13.792,21.349,-24.9474,-11.6421,-21.2092,1.4978,59.35024336,33.92886241,124.81,27.583,97.227,-13.2758,13.2776,-13.306,-13.305,29.05639426
5431,333,10.08,1,6,4,2,8.5358,11.55,3.3263,24.9474,4.9564,33.1084,73.60050841,32.33319842,63.152,42.064,21.088,-12.4723,-13.9903,-13.305,13.305,0.919478884
5432,333,10.08,1,7,1,2,5.0583,15.632,16.6316,-16.6316,20.8048,-18.7695,83.80415348,31.23208159,56.159,44.849,11.31,-24.94,0.090042,13.305,-13.305,8.922191881
5433,333,10.08,1,8,2,2,6.6102,10.799,19.9579,-6.6526,21.4342,-12.8102,77.81582439,29.79691522,62.146,39.219,22.927,0.059998,27.09,13.305,-13.305,41.51472196
5434,333,10.08,1,9,4,3,6.2899,9.0165,3.3263,24.9474,3.4608,30.9428,80.54661986,32.33319842,48.035,33.073,14.962,25.06,0.090027,-13.305,13.305,1.212869264
5435,333,10.08,1,10,1,3,9.7804,11.467,16.6316,-16.6316,23.7382,-10.1855,68.68476418,31.23208159,56.853,34.633,22.22,18.66,17.89,13.305,-13.305,61.64652974
5436,333,10.08,1,11,3,3,14.831,13.067,-24.9474,-11.6421,-24.9179,3.0674,56.28795383,33.92886241,52.109,40.723,11.386,-0.060822,20.5359,-13.306,-13.305,32.03467473
5437,333,10.08,1,12,2,3,4.8934,11.567,19.9579,-6.6526,23.8242,-8.9758,83.57749464,29.79691522,49.967,38.267,11.7,-16.4081,-18.4124,13.305,-13.305,22.62812273
5438,333,10.08,2,1,1,1,3.0267,18.083,16.6316,16.6316,14.4372,17.4939,90.30900329,31.23208159,97.802,40.569,57.233,0.060455,-20.3504,13.305,13.31,29.90101149
5439,333,10.08,2,2,3,1,5.2152,7.4497,-11.6419,-24.947,-16.4372,-24.1703,84.62887153,33.92854344,45.197,39.224,5.973,18.5006,0.07959,-13.306,-13.305,9.201134331
5440,333,10.08,2,3,2,1,2.8452,8.2169,6.6526,19.9579,7.8994,21.6726,90.45136056,29.79691522,43.094,41.568,1.526,19.56,-19.51,13.305,13.31,12.1406838
5441,333,10.08,2,4,4,1,11.09,9.0483,-23.2842,-3.3263,-24.054,-14.226,64.5263352,31.26262838,50.547,39.8,10.747,14.7829,-14.7871,-13.305,13.305,22.47082162
5442,333,10.08,2,5,3,2,9.2948,14.017,-11.6419,-24.947,-20.0505,-21.47,72.6047774,33.92854344,61.062,51.967,9.095,0.059814,25.6503,-13.306,-13.305,18.02510785
5443,333,10.08,2,6,2,2,3.194,12.251,6.6526,19.9579,5.9016,17.5013,89.28076958,29.79691522,37.918,21.023,16.895,-13.155,13.1723,13.305,13.31,15.46503554
5444,333,10.08,2,7,1,2,3.2987,11.565,16.6316,16.6316,14.9132,18.712,89.43810392,31.23208159,45.209,44.782,0.427,-24.94,0.090042,13.305,13.31,28.46458303
5445,333,10.08,2,8,4,2,41.111,15.631,-23.2842,-3.3263,-1.0551,31.2045,-31.50205895,31.26262838,97.048,33.238,63.81,0.060028,-26.91,-13.305,13.305,96.19349611
5446,333,10.08,2,9,2,3,5.0485,14.816,6.6526,19.9579,11.2747,19.2341,83.05697096,29.79691522,66.426,45.593,20.833,-16.94,-19.01,13.305,13.31,26.10183778
5447,333,10.08,2,10,3,3,4.9283,14.733,-11.6419,-24.947,-7.3213,-26.368,85.47447223,33.92854344,51.516,31.729,19.787,19.56,-19.51,-13.306,-13.305,9.499063018
5448,333,10.08,2,11,1,3,2.8209,7.4328,16.6316,16.6316,18.7189,16.6451,90.96794112,31.23208159,49.112,46.627,2.485,0.060028,-26.91,13.305,13.31,13.32278386
5449,333,10.08,2,12,4,3,5.2056,8.9979,-23.2842,-3.3263,-23.9325,1.4776,83.34880888,31.26262838,45.203,41.967,3.236,18.5004,0.089645,-13.305,13.305,11.66304265
5450,333,10.08,3,1,3,1,2.4848,8.2988,11.6421,-24.9473,13.2151,-25.2637,92.67642778,33.92879766,54.485,52.546,1.939,0.20001,26.3025,13.305,-13.305,2.596514157
5451,333,10.08,3,2,4,1,7.583,12.35,24.9474,-3.3263,19.6572,-8.417,76.54732482,32.33319842,62.681,43.501,19.18,-18.3817,0.045044,13.305,13.31,15.58548609
5452,333,10.08,3,3,2,1,6.4834,9.0661,-6.6526,-19.9579,-8.1068,-25.9845,78.24137179,29.79691522,56.006,45.98,10.026,0.059814,25.4903,-13.306,-13.305,22.70618341
5453,333,10.08,3,4,1,1,2.3472,9.8157,-16.6316,-16.6316,-15.25,-16.6551,92.48465078,31.23208159,35.811,36.355,0.544,19.56,-19.51,-13.306,-13.305,14.86559993
5454,333,10.08,3,5,3,2,2.4419,22.299,11.6421,-24.9473,12.943,-25.7655,92.80286904,33.92879766,116.36,26.603,89.757,-12.5786,-14.1098,13.305,-13.305,1.6551914
5455,333,10.08,3,6,4,2,44.929,18.883,24.9474,-3.3263,-3.9695,31.008,-38.9562499,32.33319842,71.917,47.886,24.031,-17.94,17.89,13.305,13.31,104.8896599
5456,333,10.08,3,7,2,2,3.5902,8.2155,-6.6526,-19.9579,-6.8131,-23.0015,87.95110174,29.79691522,41.202,37.566,3.636,25.06,0.090027,-13.306,-13.305,11.19538415
5457,333,10.08,3,8,1,2,3.3172,5.7331,-16.6316,-16.6316,-15.309,-19.0094,89.37886996,31.23208159,38.118,33.905,4.213,-17.2574,17.215,-13.306,-13.305,25.64355702
5458,333,10.08,3,9,3,3,2.5564,14.783,11.6421,-24.9473,12.9229,-23.8096,92.46539761,33.92879766,62.659,52.094,10.565,-17.94,17.89,13.305,-13.305,3.474398479
5459,333,10.08,3,10,4,3,6.621,9.082,24.9474,-3.3263,24.0456,-9.6052,79.52259497,32.33319842,43.547,30.311,13.236,0.050415,-20.5105,13.305,13.31,14.18002032
5460,333,10.08,3,11,2,3,12.314,9.0174,-6.6526,-19.9579,-17.3371,-14.1378,58.6735744,29.79691522,56.915,45.572,11.343,18.66,17.89,-13.306,-13.305,123.3294228
5461,333,10.08,3,12,1,3,2.359,7.3166,-16.6316,-16.6316,-17.6414,-15.6596,92.44686912,31.23208159,40.567,40.921,0.354,0.039734,20.6908,-13.306,-13.305,16.50177636
5462,333,10.08,4,1,4,1,4.8102,10.066,3.3263,-23.2842,5.0212,-27.3665,84.61357778,31.26262838,41.498,31.974,9.524,25.06,0.090027,-13.306,-13.305,2.26690884
5463,333,10.08,4,2,3,1,8.0606,17.349,24.947,-11.642,29.2352,-5.0858,76.24244351,33.92857343,61.79,50.505,11.285,-24.14,0.090042,13.305,-13.305,15.14851601
5464,333,10.08,4,3,1,1,1.916,9.0326,-16.6316,16.6316,-16.8846,16.5487,93.86528242,31.23208159,40.912,40.763,0.149,0.05545,-20.5105,-13.305,13.305,2.818303175
5465,333,10.08,4,4,2,1,6.5744,13.965,-19.9578,6.6527,-21.8821,12.6459,77.93594441,29.79687924,61.086,47.431,13.655,19.56,-19.51,-13.305,13.305,40.60363683
5466,333,10.08,4,5,4,2,2.7962,8.167,3.3263,-23.2842,3.8892,-25.2594,91.05577443,31.26262838,51.832,49.559,2.273,0.059967,26.1303,-13.306,-13.305,0.623048586
5467,333,10.08,4,6,2,2,4.421,11.417,-19.9578,6.6527,-18.2111,10.2436,85.16287573,29.79687924,50.001,44.426,5.575,23.94,0.090027,-13.305,13.305,13.03373741
5468,333,10.08,4,7,3,2,9.9046,9.065,24.947,-11.642,16.1884,-15.8594,70.80749646,33.92857343,55.198,52.106,3.092,-17.94,17.89,13.305,-13.305,19.39480783
5469,333,10.08,4,8,1,2,3.5541,6.5996,-16.6316,16.6316,-16.8724,19.6267,88.62035504,31.23208159,34.947,31.054,3.893,-12.5901,-14.1,-13.305,13.305,15.56351812
5470,333,10.08,4,9,4,3,5.0556,12.398,3.3263,-23.2842,6.5219,-26.7116,83.82861499,31.26262838,51.353,43.978,7.375,18.66,17.89,-13.306,-13.305,5.590812227
5471,333,10.08,4,10,3,3,7.7332,12.415,24.947,-11.642,20.3265,-17.5456,77.20741187,33.92857343,74.213,40.719,33.494,-15.3444,-17.2172,13.305,-13.305,15.78336176
5472,333,10.08,4,11,2,3,3.8578,6.5996,-19.9578,6.6527,-17.3059,8.7135,87.05300656,29.79687924,39.653,39.84,0.187,18.3132,17.5581,-13.305,13.305,3.934203227
5473,333,10.08,4,12,1,3,3.2074,11.533,-16.6316,16.6316,-15.4511,18.9324,89.73043154,31.23208159,48.731,46.67,2.061,0.060028,-26.91,-13.305,13.305,24.12484094
5474,333,10.08,5,1,3,1,18.074,9.8657,11.6421,-24.9473,23.8625,-11.7668,46.72961836,33.92879766,45.861,38.3,7.561,13.805,13.244,13.305,-13.305,38.73476114
5475,333,10.08,5,2,2,1,3.9424,9.0661,-6.6526,-19.9579,-6.1696,-16.5361,86.76910019,29.79691522,33.135,26.285,6.85,19.56,-19.51,-13.306,-13.305,20.6385745
5476,333,10.08,5,3,1,1,2.2331,7.3827,-16.6316,-16.6316,-16.2494,-15.5178,92.84998026,31.23208159,46.079,47.167,1.088,17.0417,16.3413,-13.306,-13.305,8.073366137
5477,333,10.08,5,4,4,1,4.2357,9.8996,24.9474,-3.3263,26.5782,0.091492,86.89984225,32.33319842,45.918,43.503,2.415,-18.3802,0.090256,13.305,13.31,7.791830735
5478,333,10.08,5,5,1,2,2.1919,6.5663,-16.6316,-16.6316,-17.6961,-16.8975,92.9818959,31.23208159,40.328,38.81,1.518,18.3404,0.089645,-13.306,-13.305,5.714515854
5479,333,10.08,5,6,2,2,5.4099,12.332,-6.6526,-19.9579,-10.2392,-16.3797,81.84409373,29.79691522,35.452,33.942,1.51,-13.2758,13.2776,-13.306,-13.305,0.075854236
5480,333,10.08,5,7,3,2,16.328,16.483,11.6421,-24.9473,22.1857,-12.6245,51.87568931,33.92879766,68.625,52.094,16.531,-17.94,17.89,13.305,-13.305,35.34154771
5481,333,10.08,5,8,4,2,4.8262,8.2163,24.9474,-3.3263,29.0066,-1.5333,85.07354597,32.33319842,54.444,47.431,7.013,-17.5987,17.5525,13.305,13.31,4.56873757
5482,333,10.08,5,9,4,3,2.5752,9.8491,24.9474,-3.3263,26.3243,-4.3917,92.03543069,32.33319842,17.166,15.47,1.696,15.4977,-15.4272,13.305,13.31,1.876865177
5483,333,10.08,5,10,1,3,2.9826,7.3823,-16.6316,-16.6316,-14.7764,-17.9933,90.45020425,31.23208159,47.789,46.838,0.951,0.059998,27.09,-13.306,-13.305,27.57830298
5484,333,10.08,5,11,2,3,4.6447,12.333,-6.6526,-19.9579,-6.0921,-15.7557,84.4121448,29.79691522,33.916,24.893,9.023,18.0932,-18.0357,-13.306,-13.305,26.23423898
5485,333,10.08,5,12,3,3,6.7386,9.8497,11.6421,-24.9473,5.2173,-25.6749,80.13899559,33.92879766,50.519,46.968,3.551,0.059814,20.5303,13.305,-13.305,13.53048199
5486,333,10.08,6,1,1,1,2.9014,9.8004,16.6316,-16.6316,15.6178,-14.6847,90.71019333,31.23208159,44.597,43.813,0.784,-23.82,0.090042,13.305,-13.305,14.18182598
5487,333,10.08,6,2,2,1,6.5718,9.0161,19.9579,-6.6526,17.1104,-12.2634,77.94469679,29.79691522,35.307,24.65,10.657,18.66,17.89,13.305,-13.305,29.68999756
5488,333,10.08,6,3,3,1,5.1364,11.5,-24.947,11.642,-21.6495,8.1911,84.86113774,33.92857343,43.964,44.093,0.129,18.66,17.89,-13.305,13.305,4.292855655
5489,333,10.08,6,4,4,1,47.369,17.315,-3.3263,23.2842,25.7484,-14.0637,-51.51956971,31.26262838,98.943,31.76,67.183,-24.94,0.090042,13.305,13.31,126.7733046
5490,333,10.08,6,5,1,2,2.4026,13.233,16.6316,-16.6316,16.3584,-15.1834,92.30726907,31.23208159,51.081,45.996,5.085,0.35437,26.3465,13.305,-13.305,13.40087412
5491,333,10.08,6,6,3,2,2.7252,4.9663,-24.947,11.642,-26.5484,10.5186,91.96783205,33.92857343,33.879,30.716,3.163,-15.6635,-17.5758,-13.305,13.305,3.403317232
5492,333,10.08,6,7,4,2,17.374,13.166,-3.3263,23.2842,-20.5587,22.1481,44.42565804,31.26262838,72.251,48.123,24.128,19.191,-19.2031,13.305,13.31,34.7385642
5493,333,10.08,6,8,2,2,2.2979,15.634,19.9579,-6.6526,20.0677,-5.3611,92.28812787,29.79691522,40.789,38.643,2.146,-13.162,13.1651,13.305,-13.305,4.594159923
5494,333,10.08,6,9,1,3,2.5611,11.549,16.6316,-16.6316,15.126,-15.7995,91.79977808,31.23208159,38.982,33.709,5.273,-16.94,-19.01,13.305,-13.305,8.870331099
5495,333,10.08,6,10,3,3,2.5614,9.8674,-24.947,11.642,-23.3051,11.1274,92.45061097,33.92857343,49.631,45.991,3.64,0.060028,-26.91,-13.305,13.305,0.50588403
5496,333,10.08,6,11,4,3,11.886,14.032,-3.3263,23.2842,-14.4908,26.8935,61.98016413,31.26262838,58.066,44.472,13.594,-16.94,-19.01,13.305,13.31,20.18668059
5497,333,10.08,6,12,2,3,1.9264,12.315,19.9579,-6.6526,19.7737,-6.375,93.53490123,29.79691522,48.788,44.335,4.453,-23.82,0.090042,13.305,-13.305,1.973994229
5498,334,10,1,1,1,1,3.9616,10.732,9.979,9.979,12.0791,7.2071,85.0302722,26.46407505,30.515,31.966,1.451,0.060455,-20.3504,13.305,13.31,33.59901666
5499,334,10,1,2,4,1,5.0324,18.149,-24.9474,3.3264,-21.107,0.68492,84.43581545,32.33320695,86.933,15.866,71.067,-16.9161,16.8775,-13.306,-13.305,5.736233863
5500,334,10,1,3,2,1,6.4076,11.5,19.9578,6.652,13.8485,7.017,78.49564538,29.79675565,45.525,44.518,1.007,-16.6209,-18.6514,13.305,13.31,40.04146947
5501,334,10,1,4,3,1,48.1,22.232,-11.6421,24.9473,8.5655,-18.661,-41.76747576,33.92879766,75.032,44.316,30.716,-16.94,-19.01,-13.305,13.305,179.6384353
5502,334,10,1,5,4,2,36.165,10.816,-24.9474,3.3264,-1.1989,30.5353,-11.85095266,32.33320695,47.471,30.413,17.058,0.059814,20.5303,-13.306,-13.305,80.15674085
5503,334,10,1,6,3,2,10.523,9.0329,-11.6421,24.9473,-1.5485,27.2368,68.98504891,33.92879766,55.16,46.514,8.646,0.060455,-20.0304,-13.305,13.305,21.76299664
5504,334,10,1,7,1,2,3.1165,9.0494,9.979,9.979,12.3621,10.6369,88.22365794,26.46407505,27.496,23.564,3.932,-13.2758,13.2776,13.305,13.31,25.52735853
5505,334,10,1,8,2,2,29.904,12.383,19.9578,6.652,4.5078,-18.8817,-0.359919537,29.79675565,93.849,24.831,69.018,18.0932,-18.0357,13.305,13.31,60.26196312
5506,334,10,1,9,4,3,36.395,14.833,-24.9474,3.3264,10.8168,9.8035,-12.56229565,32.33320695,69.296,48.845,20.451,18.6575,-18.6028,-13.306,-13.305,130.2184789
5507,334,10,1,10,1,3,4.6634,11.467,9.979,9.979,13.7761,8.0479,82.37837524,26.46407505,43.502,29.917,13.585,-18.2246,0.18057,13.305,13.31,50.07284576
5508,334,10,1,11,2,3,7.381,6.6831,19.9578,6.652,12.8448,6.1203,75.22884677,29.79675565,39.809,38.378,1.431,0.060333,-26.1101,13.305,13.31,48.64002224
5509,334,10,1,12,3,3,20.794,34.366,-11.6421,24.9473,8.8802,27.7077,38.71282971,33.92879766,134.88,44.368,90.512,25.06,0.090027,-13.305,13.305,42.78737746
5510,334,10,2,1,2,1,3.6201,12.416,6.652,-19.9578,4.9912,-17.3605,87.85069072,29.79675565,67.584,23.687,43.897,-16.94,-19.01,13.305,-13.305,18.99586083
5511,334,10,2,2,3,1,3.4871,26.365,-24.947,11.642,-24.1657,8.8226,89.72223219,33.92857343,88.066,31.387,56.679,-16.5145,-18.5319,-13.305,13.305,4.960502731
