Subject,AgeGroup,Run,Item,PC1,PC2
239,10-12yo,5,4,-6.517906,-4.4390984
239,10-12yo,6,4,-4.969713,-5.3113017
247,10-12yo,1,1,-9.665656,-3.4161806
247,10-12yo,2,1,-5.051843,-0.8295309
247,10-12yo,3,1,0.1538975,-4.7419667
247,10-12yo,4,1,-3.3728566,6.0951033
247,10-12yo,5,1,8.699173,-0.41174152
247,10-12yo,6,1,10.147739,-3.9756856
247,10-12yo,1,2,1.7128145,7.2357993
247,10-12yo,2,2,-3.6276085,7.8462124
247,10-12yo,3,2,-4.5945544,-5.180703
247,10-12yo,4,2,-5.7981067,-5.088102
247,10-12yo,5,2,-4.6862206,-3.1106231
247,10-12yo,6,2,-2.7124133,3.4098177
247,10-12yo,1,3,-1.97309,0.63029593
247,10-12yo,2,3,-3.5589876,-6.972369
247,10-12yo,3,3,9.857775,2.00846
247,10-12yo,4,3,7.7265015,-1.1921079
247,10-12yo,5,3,-1.5207278,-2.281769
247,10-12yo,6,3,-7.97926,-5.782484
247,10-12yo,1,4,9.925932,-4.449917
247,10-12yo,2,4,12.238436,-0.044307936
247,10-12yo,3,4,-5.4171166,7.91421
247,10-12yo,4,4,1.444464,0.18510656
247,10-12yo,5,4,-2.4922242,5.804134
247,10-12yo,6,4,0.5439332,6.348352
220,10-12yo,1,1,14.371134,2.0625975
220,10-12yo,2,1,12.436375,-4.1937895
220,10-12yo,3,1,-9.015713,-7.5980144
220,10-12yo,4,1,-8.707976,-0.34432256
220,10-12yo,5,1,-4.67576,-1.8392402
220,10-12yo,6,1,7.670137,0.1609085
220,10-12yo,1,2,-7.3687596,9.267146
220,10-12yo,2,2,-8.967644,-7.0377083
220,10-12yo,3,2,10.951211,-5.3937325
220,10-12yo,4,2,-0.7251111,-8.582408
220,10-12yo,5,2,8.987478,-3.197451
220,10-12yo,6,2,-6.266283,-7.0909896
220,10-12yo,1,3,-7.424514,-5.534618
220,10-12yo,2,3,-0.59236413,9.347531
220,10-12yo,3,3,-2.3256571,5.339982
220,10-12yo,4,3,9.890276,-0.49677297
220,10-12yo,5,3,0.548768,8.248446
220,10-12yo,6,3,4.8329306,-0.22104841
220,10-12yo,1,4,0.4221377,-5.7951264
220,10-12yo,2,4,-2.8763669,1.8839637
220,10-12yo,3,4,0.39015812,7.6517653
220,10-12yo,4,4,-0.45718923,9.423508
220,10-12yo,5,4,-4.860489,-3.2117577
220,10-12yo,6,4,-6.236785,7.151125
243,10-12yo,1,1,9.909381,-4.3848634
243,10-12yo,2,1,-11.280383,1.1182505
243,10-12yo,3,1,0.638283,-7.0908833
243,10-12yo,4,1,-7.185653,-0.6223396
243,10-12yo,5,1,7.729557,-4.6803665
243,10-12yo,6,1,-6.63918,0.33204406
243,10-12yo,1,2,-7.9221253,-0.2892291
243,10-12yo,2,2,-5.3024454,-8.393481
243,10-12yo,3,2,-4.18014,-3.9882655
243,10-12yo,4,2,-0.4404055,-5.898701
243,10-12yo,5,2,-7.2955995,-4.333791
243,10-12yo,6,2,-4.0456986,-6.466854
243,10-12yo,1,3,-4.5657916,-4.0742316
243,10-12yo,2,3,16.298677,-2.1205087
243,10-12yo,3,3,-6.9157805,7.367993
243,10-12yo,4,3,-1.0622206,6.535703
243,10-12yo,5,3,-2.7345605,3.2130892
243,10-12yo,6,3,13.326368,-0.48556447
243,10-12yo,1,4,2.5785377,8.748323
243,10-12yo,2,4,0.28415012,9.39574
243,10-12yo,3,4,10.457635,3.7111547
243,10-12yo,4,4,8.68828,-0.014660869
243,10-12yo,5,4,2.3006005,5.8010697
243,10-12yo,6,4,-2.6414871,6.6203747
281,10-12yo,1,1,-8.818217,-4.501035
281,10-12yo,2,1,-10.850525,-2.561582
281,10-12yo,3,1,-4.5815825,-7.3486915
281,10-12yo,4,1,0.782551,9.510693
281,10-12yo,5,1,2.808573,-1.1559464
281,10-12yo,6,1,-2.1341302,7.099935
281,10-12yo,1,2,1.1068983,8.198824
281,10-12yo,2,2,-1.769846,-3.2856045
281,10-12yo,3,2,-2.5860918,-0.82464343
281,10-12yo,4,2,10.960923,-1.047669
281,10-12yo,5,2,10.709869,-0.37288308
281,10-12yo,6,2,1.7390738,-2.4389825
281,10-12yo,1,3,-3.5282557,0.48787338
281,10-12yo,2,3,12.050167,-3.2180958
281,10-12yo,3,3,13.28782,0.7327298
281,10-12yo,4,3,-10.490343,0.71066076
281,10-12yo,5,3,-5.77953,9.733448
281,10-12yo,6,3,-6.705166,-3.8019624
281,10-12yo,1,4,11.239574,-4.185661
281,10-12yo,2,4,0.57020456,9.065282
281,10-12yo,3,4,-6.120147,7.4406066
281,10-12yo,4,4,-1.2531357,-9.173685
281,10-12yo,5,4,-7.7389126,-8.204618
281,10-12yo,6,4,7.1002207,-0.8589913
251,10-12yo,1,1,0.15234882,9.662935
251,10-12yo,2,1,1.0445193,8.969598
251,10-12yo,3,1,-3.5320637,7.9743514
251,10-12yo,4,1,-3.0183887,7.3124294
251,10-12yo,5,1,-7.139833,-5.926081
251,10-12yo,6,1,-7.291935,0.37969825
251,10-12yo,1,2,-8.104994,-5.100502
251,10-12yo,2,2,12.020396,-5.9964542
251,10-12yo,3,2,9.152,2.0475178
251,10-12yo,4,2,2.2116416,5.605222
251,10-12yo,5,2,3.999699,-0.48535803
251,10-12yo,6,2,-6.0780954,-1.6300952
251,10-12yo,1,3,-5.5521994,-0.9866835
251,10-12yo,2,3,-2.3109078,3.64056
251,10-12yo,3,3,3.1825254,-6.574066
251,10-12yo,4,3,10.506654,-5.722147
251,10-12yo,5,3,7.807514,-0.83730614
251,10-12yo,6,3,5.805842,9.439177
251,10-12yo,1,4,13.504843,-3.57575
251,10-12yo,2,4,-10.754007,-6.6137033
251,10-12yo,3,4,-8.802462,-3.447805
251,10-12yo,4,4,-9.6999035,-7.1955013
251,10-12yo,5,4,-4.66738,7.2487454
251,10-12yo,6,4,7.5641904,-8.188782
322,10-12yo,1,1,-4.436361,2.5940313
322,10-12yo,2,1,-2.3176122,5.7538123
322,10-12yo,3,1,-10.557903,0.12358115
322,10-12yo,4,1,-0.9441523,-1.7330534
322,10-12yo,5,1,-13.413371,-8.643706
322,10-12yo,6,1,10.736093,-0.45573214
322,10-12yo,1,2,-5.8280253,-6.0835943
322,10-12yo,2,2,9.992806,-1.0516714
322,10-12yo,3,2,10.620778,-7.6085176
322,10-12yo,4,2,11.845472,-4.601103
322,10-12yo,5,2,14.2958145,-3.5068107
322,10-12yo,6,2,-2.6498485,8.52402
322,10-12yo,1,3,0.47067478,6.2343483
322,10-12yo,2,3,-4.7323303,-5.591887
322,10-12yo,3,3,6.8214245,9.750794
322,10-12yo,4,3,-10.153132,-6.1249986
322,10-12yo,5,3,4.644884,0.13285397
322,10-12yo,6,3,-2.8161125,-6.1290445
322,10-12yo,1,4,9.793711,-2.744786
322,10-12yo,2,4,-2.9428656,0.8897463
322,10-12yo,3,4,-6.8842993,-2.265857
322,10-12yo,4,4,-0.74819994,12.459155
322,10-12yo,5,4,-5.5273285,12.017662
322,10-12yo,6,4,-5.270133,-1.9392425
327,10-12yo,1,1,-8.229512,-7.937973
327,10-12yo,2,1,22.916538,-3.4632456
327,10-12yo,3,1,-11.192348,-6.3355293
327,10-12yo,4,1,-1.3409449,12.223493
327,10-12yo,5,1,-4.9076495,-5.9841485
327,10-12yo,6,1,0.20113559,8.023658
327,10-12yo,1,2,-6.430617,12.249011
327,10-12yo,2,2,2.4736733,12.0893345
327,10-12yo,3,2,0.9562062,1.6359985
327,10-12yo,4,2,-7.010385,-1.5810883
327,10-12yo,5,2,-0.7037228,-5.279627
327,10-12yo,6,2,-7.607635,2.4477642
327,10-12yo,1,3,16.097582,0.41324174
327,10-12yo,2,3,-19.02703,0.42868522
327,10-12yo,3,3,-1.7175097,9.410343
327,10-12yo,4,3,-6.8532777,-7.576457
327,10-12yo,5,3,15.378799,3.0594895
327,10-12yo,6,3,14.892532,-2.7428744
327,10-12yo,1,4,-1.4374477,-4.724282
327,10-12yo,2,4,-6.3631825,-9.054773
327,10-12yo,3,4,11.953653,-4.710814
327,10-12yo,4,4,15.204611,-3.06595
327,10-12yo,5,4,-9.7674265,8.204284
327,10-12yo,6,4,-7.486036,-7.7285514
314,10-12yo,1,1,4.5639224,7.5211496
314,10-12yo,2,1,5.026842,-0.28242594
314,10-12yo,3,1,13.542892,-4.054998
314,10-12yo,4,1,-11.7368,-8.911986
314,10-12yo,5,1,5.0693603,9.830101
314,10-12yo,6,1,12.7562895,-0.07303894
314,10-12yo,1,2,-7.218117,0.29508224
314,10-12yo,2,2,-7.203405,-6.230057
314,10-12yo,3,2,-9.254801,-9.929686
314,10-12yo,4,2,-1.3554081,3.8365602
314,10-12yo,5,2,-9.427486,-2.692858
314,10-12yo,6,2,-9.792098,-5.8757186
314,10-12yo,1,3,-4.7904816,-2.1244748
314,10-12yo,2,3,-7.0511436,6.3612094
314,10-12yo,3,3,-3.3338885,9.932665
314,10-12yo,4,3,-2.0365667,10.263883
314,10-12yo,5,3,-6.519179,-0.1388037
314,10-12yo,6,3,-4.4778175,10.950301
314,10-12yo,1,4,7.4446745,-5.691757
314,10-12yo,2,4,9.227708,0.15127186
314,10-12yo,3,4,-0.9542063,4.0520234
314,10-12yo,4,4,15.128777,-5.188457
314,10-12yo,5,4,10.877301,-6.9984365
314,10-12yo,6,4,1.5136248,-5.001539
336,10-12yo,1,1,-0.9847718,-7.50197
336,10-12yo,2,1,11.437115,-3.0725973
336,10-12yo,3,1,-3.1198087,8.188614
336,10-12yo,4,1,6.517293,9.275138
336,10-12yo,5,1,11.473181,-6.190763
336,10-12yo,6,1,-9.504593,8.691272
336,10-12yo,1,2,-2.32359,7.7654405
336,10-12yo,2,2,-6.726632,-2.896729
336,10-12yo,3,2,-2.9383552,-3.694408
336,10-12yo,4,2,8.362698,-8.348677
336,10-12yo,5,2,-8.85899,-2.5035448
336,10-12yo,6,2,16.169886,3.027321
336,10-12yo,1,3,-6.5906324,-0.8043879
336,10-12yo,2,3,0.6817663,7.87692
336,10-12yo,3,3,-4.4691243,-4.1345387
336,10-12yo,4,3,-6.611827,1.0315093
336,10-12yo,5,3,3.3467324,10.816362
336,10-12yo,6,3,-1.7061158,-7.5187807
336,10-12yo,1,4,9.898993,0.540918
336,10-12yo,2,4,-5.3922486,-1.9075904
336,10-12yo,3,4,10.527294,-0.3596682
336,10-12yo,4,4,-8.268167,-1.9579706
336,10-12yo,5,4,-5.960923,-2.1220553
336,10-12yo,6,4,-4.959179,-4.19981
250,10-12yo,1,1,-3.1628835,6.065639
250,10-12yo,2,1,-3.6313474,5.367736
250,10-12yo,3,1,-2.5598414,5.072643
250,10-12yo,4,1,9.101678,-2.464618
250,10-12yo,5,1,-0.42713478,4.157439
250,10-12yo,6,1,13.761911,-3.3021615
250,10-12yo,1,2,2.2214298,-2.8071961
250,10-12yo,2,2,1.2127587,0.4957665
250,10-12yo,3,2,6.130651,0.044835024
250,10-12yo,4,2,-1.799629,8.780249
250,10-12yo,5,2,-0.45986503,-2.7953665
250,10-12yo,6,2,-11.475883,-4.9507866
250,10-12yo,1,3,12.608711,-0.5188754
250,10-12yo,2,3,7.66889,-0.92066723
250,10-12yo,3,3,-4.3018565,-3.2687702
250,10-12yo,4,3,-6.126474,-6.2228823
250,10-12yo,5,3,4.7532315,-0.5540702
250,10-12yo,6,3,-0.6785609,2.0408762
250,10-12yo,1,4,-11.66726,-2.739569
250,10-12yo,2,4,-5.2503023,-4.942835
250,10-12yo,3,4,0.73104537,-1.8487083
250,10-12yo,4,4,-1.1755776,-0.09274815
250,10-12yo,5,4,-3.8662329,-0.8080013
250,10-12yo,6,4,-1.6074712,6.212073
310,10-12yo,1,1,9.821373,-2.3849123
310,10-12yo,2,1,-4.7500515,2.9744165
310,10-12yo,3,1,8.706153,-1.5330801
310,10-12yo,4,1,-1.2252367,-1.4262987
310,10-12yo,5,1,-4.223704,12.165786
310,10-12yo,6,1,-1.1593051,14.158904
310,10-12yo,1,2,-4.4736776,-5.655458
310,10-12yo,2,2,-5.6245313,-5.4949827
310,10-12yo,3,2,-1.0649228,7.1974354
310,10-12yo,4,2,8.158485,1.4255308
310,10-12yo,5,2,11.310785,-2.025439
310,10-12yo,6,2,19.795237,-4.402344
310,10-12yo,1,3,-4.7194014,-0.7758625
310,10-12yo,2,3,8.246227,-3.6193469
310,10-12yo,3,3,-7.9718757,-2.7563725
310,10-12yo,4,3,-4.4669604,6.6856704
310,10-12yo,5,3,2.0853662,-1.6626517
310,10-12yo,6,3,-13.208534,-6.503832
310,10-12yo,1,4,-0.6282934,8.816232
310,10-12yo,2,4,2.1283512,6.1399117
310,10-12yo,3,4,0.3306457,-2.907984
310,10-12yo,4,4,-2.4662879,-6.684901
310,10-12yo,5,4,-9.172448,-8.477695
310,10-12yo,6,4,-5.427392,-3.2527275
308,10-12yo,1,1,9.058954,-4.9551992
308,10-12yo,2,1,10.806672,-3.7004054
308,10-12yo,3,1,13.938117,2.4771628
308,10-12yo,4,1,2.9400563,1.5668064
308,10-12yo,5,1,-8.643416,-4.196117
308,10-12yo,6,1,14.848154,-4.1648755
308,10-12yo,1,2,2.9718406,9.290487
308,10-12yo,2,2,0.6944795,2.432169
308,10-12yo,3,2,1.3478609,-6.735015
308,10-12yo,4,2,11.94334,-2.9138424
308,10-12yo,5,2,-5.268303,1.8355126
308,10-12yo,6,2,-14.728394,-4.935319
308,10-12yo,1,3,-4.658497,-5.410114
308,10-12yo,2,3,-9.772686,-5.0336857
308,10-12yo,3,3,-7.202159,10.174612
308,10-12yo,4,3,-5.1493554,9.445925
308,10-12yo,5,3,4.1967936,8.976207
308,10-12yo,6,3,-0.68700963,12.765082
308,10-12yo,1,4,-7.372299,1.0748259
308,10-12yo,2,4,-1.7284656,6.301922
308,10-12yo,3,4,-8.083823,-5.916762
308,10-12yo,4,4,-9.734045,-8.098887
308,10-12yo,5,4,9.714927,-6.6155987
308,10-12yo,6,4,0.5672537,-3.6648893
331,10-12yo,1,1,9.100543,0.35724407
331,10-12yo,2,1,-6.27264,-4.2699666
331,10-12yo,3,1,3.0603344,-6.175083
331,10-12yo,4,1,-2.6582363,10.090254
331,10-12yo,5,1,0.91335994,4.1202283
331,10-12yo,6,1,-4.411192,2.9233189
331,10-12yo,1,2,0.6287009,-2.5829394
331,10-12yo,2,2,-2.2410247,7.282747
331,10-12yo,3,2,-5.54396,7.1753454
331,10-12yo,4,2,-6.9612484,-2.426185
331,10-12yo,5,2,-1.7159387,8.012873
331,10-12yo,6,2,10.243716,-4.243622
331,10-12yo,1,3,-4.136181,7.427669
331,10-12yo,2,3,13.0530205,-1.3721423
331,10-12yo,3,3,-6.8036137,-4.223975
331,10-12yo,4,3,18.256088,-2.0919647
331,10-12yo,5,3,11.71177,-5.409847
331,10-12yo,6,3,1.3260009,7.7573247
331,10-12yo,1,4,-5.593062,-5.201974
331,10-12yo,2,4,-4.5393558,-1.6406372
331,10-12yo,3,4,9.287237,3.2237105
331,10-12yo,4,4,-8.636603,-5.572108
331,10-12yo,5,4,-10.909192,-6.7232513
331,10-12yo,6,4,-7.1585245,-6.437021
339,10-12yo,1,1,8.673143,-3.015544
339,10-12yo,2,1,-4.1157255,-5.9829555
339,10-12yo,3,1,-8.311075,6.8649716
339,10-12yo,4,1,9.863698,-4.0927734
339,10-12yo,5,1,-8.915263,3.5414772
339,10-12yo,6,1,-8.418813,8.310206
339,10-12yo,1,2,0.17752478,7.7766485
339,10-12yo,2,2,11.236986,-0.076230966
339,10-12yo,3,2,-7.9652147,-6.778806
339,10-12yo,4,2,1.7688769,10.172228
339,10-12yo,5,2,-8.276783,-5.7907205
339,10-12yo,6,2,3.551248,-2.943537
339,10-12yo,1,3,-1.0540252,-1.8311791
339,10-12yo,2,3,-3.7707057,8.249318
339,10-12yo,3,3,7.861979,-6.8539934
339,10-12yo,4,3,-3.1488883,-5.4734507
339,10-12yo,5,3,5.718379,7.325859
339,10-12yo,6,3,16.24787,0.7000438
339,10-12yo,1,4,-7.7966413,-2.929928
339,10-12yo,2,4,-3.35056,-2.1901295
339,10-12yo,3,4,8.41431,6.767829
339,10-12yo,4,4,-8.483689,-0.60600644
339,10-12yo,5,4,11.473668,-5.076614
339,10-12yo,6,4,-11.380308,-6.066713
320,10-12yo,1,1,-8.179475,-3.0847204
320,10-12yo,2,1,7.8187704,-0.7280402
320,10-12yo,3,1,-2.4534776,-6.3611493
320,10-12yo,4,1,3.6644034,9.064107
320,10-12yo,5,1,-5.040163,-3.3175664
320,10-12yo,6,1,-4.034604,-2.8115447
320,10-12yo,1,2,-6.724911,-2.7371655
320,10-12yo,2,2,-6.8576016,-0.20337853
320,10-12yo,3,2,-2.502834,8.49507
320,10-12yo,4,2,-7.0324845,1.9605374
320,10-12yo,5,2,1.9799491,-1.9723227
320,10-12yo,6,2,-1.8311764,7.9401894
320,10-12yo,1,3,12.351217,-5.970866
320,10-12yo,2,3,-0.07476485,6.312302
320,10-12yo,3,3,-5.73798,-1.732901
320,10-12yo,4,3,9.975724,-5.56425
320,10-12yo,5,3,-5.230143,4.19149
320,10-12yo,6,3,9.549189,-1.1860468
320,10-12yo,1,4,2.553167,11.792749
320,10-12yo,2,4,-0.8864025,-5.3808856
320,10-12yo,3,4,10.69429,-0.4010146
320,10-12yo,4,4,-6.6076403,-5.4603977
320,10-12yo,5,4,8.290358,1.0983988
320,10-12yo,6,4,-3.6834095,-3.942594
246,10-12yo,1,1,1.732007,8.01988
246,10-12yo,2,1,9.475671,-1.2036221
246,10-12yo,3,1,-7.341654,-5.3422084
246,10-12yo,4,1,-1.8923131,-4.4771366
246,10-12yo,5,1,-1.1274965,-1.6755683
246,10-12yo,6,1,-1.4628471,-0.57709974
246,10-12yo,1,2,10.713869,-5.307163
246,10-12yo,2,2,4.7685356,-0.7578224
246,10-12yo,3,2,2.5324368,-5.66915
246,10-12yo,4,2,11.43127,1.1229266
246,10-12yo,5,2,-3.427246,8.767988
246,10-12yo,6,2,9.582309,-1.3129287
246,10-12yo,1,3,-9.040531,-5.985961
246,10-12yo,2,3,-8.900426,-7.1697755
246,10-12yo,3,3,10.237171,2.2282147
246,10-12yo,4,3,-4.444582,-6.4959393
246,10-12yo,5,3,10.334424,-0.7962626
246,10-12yo,6,3,-2.6670868,7.9136705
246,10-12yo,1,4,-3.405346,3.273241
246,10-12yo,2,4,-5.3437786,9.131223
246,10-12yo,3,4,-5.4279537,8.783145
246,10-12yo,4,4,-5.0943747,9.85015
246,10-12yo,5,4,-5.7796826,-6.296153
246,10-12yo,6,4,-5.4523706,-6.0236416
208,10-12yo,1,1,-22.15225,47.641464
208,10-12yo,2,1,1.8141067,-5.837776
208,10-12yo,3,1,-1.2102085,12.030075
208,10-12yo,4,1,-5.2766385,-0.33181018
208,10-12yo,5,1,-9.371647,-1.3202022
208,10-12yo,6,1,-6.8374014,3.0529897
208,10-12yo,1,2,81.987625,0.33117172
208,10-12yo,2,2,-8.154985,8.461754
208,10-12yo,3,2,-9.0167885,1.1003574
208,10-12yo,4,2,4.499494,7.580584
208,10-12yo,5,2,-3.6414871,-4.6523237
208,10-12yo,6,2,-4.6294494,-6.595777
208,10-12yo,1,3,-15.491942,-38.09356
208,10-12yo,2,3,-5.8250227,-6.1986194
208,10-12yo,3,3,-4.530212,-11.3156185
208,10-12yo,4,3,-7.1487436,-1.4324332
208,10-12yo,5,3,13.134243,-2.156905
208,10-12yo,6,3,8.576727,-3.4993508
208,10-12yo,1,4,-44.343414,-9.879069
208,10-12yo,2,4,12.165906,3.574639
208,10-12yo,3,4,14.75721,-1.8148135
208,10-12yo,4,4,7.9258933,-5.8163443
208,10-12yo,5,4,-0.121106975,8.129427
208,10-12yo,6,4,2.890122,7.0421405
249,10-12yo,1,1,-2.1709893,7.7664332
249,10-12yo,2,1,-3.2243826,-1.171755
249,10-12yo,3,1,15.20051,1.7363384
249,10-12yo,4,1,14.934687,-4.0880566
249,10-12yo,5,1,-4.2849765,-0.24748948
249,10-12yo,6,1,-4.5675964,13.951958
249,10-12yo,1,2,-3.629665,-4.290827
249,10-12yo,2,2,-2.4701853,8.565118
249,10-12yo,3,2,-7.463975,9.608576
249,10-12yo,4,2,-9.488393,-8.482686
249,10-12yo,5,2,-6.250898,-4.453376
249,10-12yo,6,2,-6.212414,-3.5356343
249,10-12yo,1,3,-7.1829615,-2.3014574
249,10-12yo,2,3,9.933899,-0.9852143
249,10-12yo,3,3,-5.7614894,-6.052698
249,10-12yo,4,3,-1.438665,12.045974
249,10-12yo,5,3,9.231175,-4.4195294
249,10-12yo,6,3,19.207254,-1.6652668
249,10-12yo,1,4,12.983615,-1.1741498
249,10-12yo,2,4,-4.2393317,-6.40815
249,10-12yo,3,4,-1.9750477,-5.2922177
249,10-12yo,4,4,-4.007627,0.524773
249,10-12yo,5,4,1.3046981,9.120395
249,10-12yo,6,4,-8.427243,-8.751054
313,10-12yo,1,1,-5.7260566,11.459475
313,10-12yo,2,1,-0.011391889,-6.6557164
313,10-12yo,3,1,0.14139222,2.1351337
313,10-12yo,4,1,-0.4917148,-0.8016851
313,10-12yo,5,1,-2.2856708,10.067556
313,10-12yo,6,1,10.443256,-3.903001
313,10-12yo,1,2,-6.041841,-11.172091
313,10-12yo,2,2,10.35942,0.1752831
313,10-12yo,3,2,-10.667937,-6.804105
313,10-12yo,4,2,-7.61138,-6.402621
313,10-12yo,5,2,10.636226,-1.967336
313,10-12yo,6,2,-2.281444,9.249861
313,10-12yo,1,3,15.132772,-0.15404053
313,10-12yo,2,3,-9.133817,-0.7547098
313,10-12yo,3,3,-1.1401312,9.944628
313,10-12yo,4,3,10.336255,-2.628495
313,10-12yo,5,3,-0.29404786,-2.7469807
313,10-12yo,6,3,1.8774922,0.68678814
313,10-12yo,1,4,-3.3648806,-0.13334486
313,10-12yo,2,4,-1.2142146,7.2351456
313,10-12yo,3,4,11.666677,-5.275661
313,10-12yo,4,4,-2.2331576,9.832803
313,10-12yo,5,4,-8.056508,-5.353239
313,10-12yo,6,4,-10.039304,-6.033647
315,10-12yo,1,1,-10.007113,-0.7454709
315,10-12yo,2,1,-10.096639,-3.6567833
315,10-12yo,3,1,13.417661,1.4547824
315,10-12yo,4,1,-13.214107,-2.4367423
315,10-12yo,5,1,-9.579175,1.4837564
315,10-12yo,6,1,-7.934254,-5.965022
315,10-12yo,1,2,5.292848,9.50487
315,10-12yo,2,2,-4.9393835,-0.52169347
315,10-12yo,3,2,-3.136637,-5.784497
315,10-12yo,4,2,-1.0595028,-5.701292
315,10-12yo,5,2,2.9048936,7.6143
315,10-12yo,6,2,-2.714447,6.565902
315,10-12yo,1,3,-5.6262193,-2.0548122
315,10-12yo,2,3,11.644932,-6.502142
315,10-12yo,3,3,-6.136435,9.899736
315,10-12yo,4,3,0.018337231,10.834483
315,10-12yo,5,3,-5.429084,-5.8298473
315,10-12yo,6,3,8.601266,-4.3142595
315,10-12yo,1,4,10.340486,-6.704586
315,10-12yo,2,4,3.3910928,10.680614
315,10-12yo,3,4,-4.144589,-5.5700235
315,10-12yo,4,4,14.255274,-2.696447
315,10-12yo,5,4,12.103362,-3.268208
315,10-12yo,6,4,2.0474377,3.7133787
333,10-12yo,1,1,-4.703906,6.1161304
333,10-12yo,2,1,7.0121846,-4.6355186
333,10-12yo,3,1,2.5815501,0.9623502
333,10-12yo,4,1,0.4132043,6.949386
333,10-12yo,5,1,-5.271821,-1.7623229
333,10-12yo,6,1,8.321806,-5.16868
333,10-12yo,1,2,8.165964,1.2022148
333,10-12yo,2,2,-4.565943,-1.729358
333,10-12yo,3,2,-3.5896366,8.517422
333,10-12yo,4,2,-6.929743,1.3365251
333,10-12yo,5,2,-3.2212615,8.36433
333,10-12yo,6,2,-7.9005923,-3.17458
333,10-12yo,1,3,1.9517436,-2.8059843
333,10-12yo,2,3,2.238929,7.8608766
333,10-12yo,3,3,-10.25318,-6.2676196
333,10-12yo,4,3,-3.587929,-6.581391
333,10-12yo,5,3,11.590413,-0.19033283
333,10-12yo,6,3,2.4919195,7.8143005
333,10-12yo,1,4,-5.413804,-4.5123596
333,10-12yo,2,4,-4.6851716,-1.4960012
333,10-12yo,3,4,11.261271,-3.2121534
333,10-12yo,4,4,10.104467,-1.7045226
333,10-12yo,5,4,-3.0973313,-6.4116707
333,10-12yo,6,4,-2.913135,0.5289553
201,Adults,1,1,1.9909382,-4.8927627
201,Adults,2,1,3.388123,-2.9093475
201,Adults,3,1,-12.119349,-7.0795045
201,Adults,4,1,-5.3527985,-9.009423
201,Adults,5,1,-3.6719065,-10.85667
201,Adults,6,1,0.23159136,-9.22212
201,Adults,1,2,-2.257098,9.664369
201,Adults,2,2,-13.466093,-6.228804
201,Adults,3,2,13.620871,-8.949956
201,Adults,4,2,-5.1704173,1.0080055
201,Adults,5,2,-14.229873,-0.76227164
201,Adults,6,2,11.565646,2.7955961
201,Adults,1,3,-9.296351,-4.0926723
201,Adults,2,3,-5.252244,10.402557
201,Adults,3,3,-8.500112,4.9085608
201,Adults,4,3,12.390543,-1.9689195
201,Adults,5,3,-2.0439177,12.845139
201,Adults,6,3,-5.3024764,9.680265
201,Adults,1,4,9.562512,-0.67893165
201,Adults,2,4,15.330217,-1.2644067
201,Adults,3,4,6.9985847,11.120897
201,Adults,4,4,-1.8673257,9.970338
201,Adults,5,4,19.945692,-1.226196
201,Adults,6,4,-6.494762,-3.2537389
266,Adults,1,1,-2.1166682,7.178792
266,Adults,2,1,-4.6369276,6.3021502
266,Adults,3,1,-1.6646321,2.1459377
266,Adults,4,1,-7.168986,-1.1425948
266,Adults,5,1,7.4801817,-1.6312726
266,Adults,6,1,-3.0181496,5.8324194
266,Adults,1,2,9.704689,0.81423044
266,Adults,2,2,8.138944,0.88927853
266,Adults,3,2,9.525281,-4.877103
266,Adults,4,2,-1.9026154,9.178645
266,Adults,5,2,-2.2970817,-1.7035857
266,Adults,6,2,0.63067675,-3.1148174
266,Adults,1,3,0.9373567,-6.430518
266,Adults,2,3,0.9184826,-1.83647
266,Adults,3,3,0.9476683,7.5937943
266,Adults,4,3,-2.1898317,-7.417121
266,Adults,5,3,-0.66280156,6.056646
266,Adults,6,3,-7.5568585,-2.6622345
266,Adults,1,4,-8.525378,-1.5625037
266,Adults,2,4,-4.4204974,-5.3549585
266,Adults,3,4,-8.808313,-4.86263
266,Adults,4,4,11.261433,-0.61893046
266,Adults,5,4,-4.5203013,-2.7217867
266,Adults,6,4,9.944333,-0.05536471
238,Adults,1,1,5.8052063,9.685312
238,Adults,2,1,1.6330345,1.5460583
238,Adults,3,1,2.1576588,-6.529814
238,Adults,4,1,-6.3510323,9.467978
238,Adults,5,1,-7.1688247,-7.804983
238,Adults,6,1,11.70543,-0.31385514
238,Adults,1,2,9.514854,-7.45661
238,Adults,2,2,-2.794133,7.928622
238,Adults,3,2,-2.8996558,11.628481
238,Adults,4,2,-3.3716974,-2.818476
238,Adults,5,2,-1.1043915,-1.7466961
238,Adults,6,2,-0.63263315,-8.715417
238,Adults,1,3,-7.3964434,-5.569478
238,Adults,2,3,-7.282896,-6.3352027
238,Adults,3,3,10.85434,-0.17894052
238,Adults,4,3,-3.9844873,-8.013618
238,Adults,5,3,-3.594937,11.074266
238,Adults,6,3,-10.881002,0.010109271
238,Adults,1,4,-7.923616,3.3407753
238,Adults,2,4,8.443996,-3.1394794
238,Adults,3,4,-10.112344,-4.91973
238,Adults,4,4,13.70722,1.364117
238,Adults,5,4,11.868154,-1.5225841
238,Adults,6,4,-0.19179793,9.019161
258,Adults,1,1,-7.657257,-6.583809
258,Adults,2,1,-11.698932,-6.6805334
258,Adults,3,1,-7.4481406,-0.49714053
258,Adults,4,1,-5.4922647,2.90782
258,Adults,5,1,13.809125,-6.284178
