Subject,AgeGroup,Run,Item,PC1,PC2
324,6-9yo,6,2,3.2802954,4.514477
324,6-9yo,1,3,-0.8118049,-1.2065369
324,6-9yo,2,3,-5.7611756,-0.5972126
324,6-9yo,3,3,5.2307987,-1.2636184
324,6-9yo,4,3,-2.3861291,-2.334969
324,6-9yo,5,3,-4.4049673,-1.7235748
324,6-9yo,6,3,-4.3408732,-0.03129627
324,6-9yo,1,4,-3.5219703,-2.0781648
324,6-9yo,2,4,0.52920806,3.9174566
324,6-9yo,3,4,-0.6748982,5.22369
324,6-9yo,4,4,5.829628,-1.5307214
324,6-9yo,5,4,6.829775,-0.3633113
324,6-9yo,6,4,5.7497497,-3.4454775
239,10-12yo,1,1,5.668669,-1.5240625
239,10-12yo,2,1,4.6114726,1.919871
239,10-12yo,3,1,1.6782551,-2.5375524
239,10-12yo,4,1,3.5695336,-3.0160484
239,10-12yo,5,1,-1.9803224,-2.2073405
239,10-12yo,6,1,-3.6532629,-1.9347358
239,10-12yo,1,2,-4.3386006,-4.223792
239,10-12yo,2,2,1.298358,-3.7752237
239,10-12yo,3,2,-2.7521024,-2.2552056
