Subject,AgeGroup,Run,Item,PC1,PC2,PC3
253,6-9yo,2,2,8.4377985,2.5925756,0.20981233
253,6-9yo,3,2,0.56008136,-6.01562,-4.4063516
253,6-9yo,4,2,-5.694128,-5.639746,-1.67894
253,6-9yo,5,2,5.0041556,-3.974428,-0.64564055
253,6-9yo,6,2,-5.8277392,-3.529365,-0.72467595
253,6-9yo,1,3,-5.7670894,4.73845,2.2557456
253,6-9yo,2,3,-5.339179,6.5891767,-0.7009846
253,6-9yo,3,3,-2.8713071,6.5064945,-3.2937937
253,6-9yo,4,3,3.3234475,-0.9222745,6.209586
253,6-9yo,5,3,2.3977,5.780033,0.42714697
253,6-9yo,6,3,6.070899,-2.5077522,-1.6011623
253,6-9yo,1,4,-3.5639858,-4.4583154,-4.286968
253,6-9yo,2,4,-2.1370347,-3.8080132,4.28835
253,6-9yo,3,4,-6.354233,-1.7513701,4.907882
253,6-9yo,4,4,7.5961313,0.40878063,-4.2016654
253,6-9yo,5,4,-3.2499635,-1.6263158,3.4524648
253,6-9yo,6,4,-1.1115662,5.346831,-1.7563374
268,6-9yo,1,1,-1.6095737,5.494161,-1.7650046
268,6-9yo,2,1,9.757939,0.87658376,0.37198117
268,6-9yo,3,1,8.578428,2.2652268,-0.19805059
268,6-9yo,4,1,6.775705,1.0636176,-2.7021575
268,6-9yo,5,1,-7.1552625,-4.600169,-0.4243438
268,6-9yo,6,1,-1.1279932,-3.8596885,-2.5144987
268,6-9yo,1,2,7.605715,-1.8144965,-1.9351062
268,6-9yo,2,2,-4.054325,-1.2126514,3.068945
268,6-9yo,3,2,-1.9479154,-2.708464,5.9810023
268,6-9yo,4,2,-6.0400376,-1.4334314,-3.230211
268,6-9yo,5,2,0.9171299,2.320835,4.958129
268,6-9yo,6,2,5.4995685,-0.78737235,2.1302085
268,6-9yo,1,3,-6.201792,-3.6520848,-1.7348634
268,6-9yo,2,3,-4.1066093,5.153574,-1.3219426
268,6-9yo,3,3,-5.2577496,6.2032356,-1.392752
268,6-9yo,4,3,-2.0118446,4.9685454,2.6679642
